document_number,question,answer,num_hops,num_set_operations,multiple_answers
121,In what organization does Michael Dixon work?,HSBC Bank USA,1,0,0
121,In what organization does Michele Dragonetti work?,HSBC Bank USA,1,0,0
121,In what organization does Murtuza Ziauddin work?,Bank of Taiwan,1,0,0
121,In what organization does Paul Hultgren work?,The Metropolitan Life Insurance Company,1,0,0
121,In what organization does Peter C. Underwood work?,FIFTH THIRD BANK,1,0,0
121,In what organization does S. Bradley McDougall work?,FIFTH THIRD BANK,1,0,0
121,In what organization does Shirley Shipley work?,FIFTH THIRD BANK,1,0,0
121,In what organization does Shuji Yabe work?,Bank of the West,1,0,0
121,In what organization does Steven K. Kessler work?,"BANK OF AMERICA, N.A.",1,0,0
121,In what organization does Steven R. Bruno work?,The Metropolitan Life Insurance Company,1,0,0
121,In what organization does Victor Pierzchalski work?,"Mizuho Bank, Ltd",1,0,0
121,"Who is the representative of BANK OF AMERICA, N.A.?",Steven K. Kessler,1,0,0
121,Who is the representative of BANK OF CHINA?,Kefel Xu,1,0,0
121,Who is the representative of BRANCH BANKING AND TRUST COMPANY?,Andrey Rudnitsky,1,0,0
121,"Who is the representative of JPMORGAN CHASE BANK, N.A.?",Brian Grossman,1,0,0
121,Who is the representative of Mega International Commercial Bank?,Angela Chen,1,0,0
121,Who is the representative of TAIWAN COOPERATIVE BANK LTD?,Li Yin Wang,1,0,0
121,Who is the representative of Taiwan Business Bank?,Jason Jean,1,0,0
121,"Who are the representatives of Mizuho Bank, Ltd?","Donna DeMagistris, Victor Pierzchalski",1,0,1
121,Who are the representatives of Bank of the West?,"Joshua R. Pirozzolo, Shuji Yabe",1,0,1
121,Who are the representatives of Bank of Taiwan?,"Jane Chang, Murtuza Ziauddin",1,0,1
121,"Who are the representatives of BANK OF EAST ASIA, LIMITED?","James Hua, Kitty Sin",1,0,1
121,Who are the representatives of PNC Bank?,"Christopher R. Hermann, Corey J. Davis, Derek Chang",1,0,1
121,Who are the representatives of The Metropolitan Life Insurance Company?,"Chris Hursey, Paul Hultgren, Steven R. Bruno",1,0,1
121,Who are the representatives of HSBC Bank USA?,"Carla Balesano, Joseph Philbin, Michael Dixon, Michele Dragonetti",1,0,1
121,Who are the representatives of FIFTH THIRD BANK?,"Daniel Vilarelle, Darran Wee, Eric Harvey, Mary R. Wright, Peter C. Underwood, S. Bradley McDougall, Shirley Shipley",1,0,1
121,"What is the location of BANK OF EAST ASIA, LIMITED?",NEW YORK,1,0,0
121,Which company is associated with NEW YORK?,"BANK OF EAST ASIA, LIMITED",1,0,0
121,What type of location is NEW YORK?,BRANCH,1,0,0
121,"What are the roles of BMO HARRIS BANK, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What are the roles of HSBC BANK USA in the agreement?,"Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What are the roles of J.P. MORGAN SECURITIES LLC in the agreement?,"Joint Bookrunners, Joint Lead Arranger",1,0,1
121,"What are the roles of MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED in the agreement?","Joint Bookrunners, Joint Lead Arranger",1,0,1
121,"What are the roles of MIZUHO BANK, LTD in the agreement?","Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,"What are the roles of MUFG UNION BANK, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What are the roles of PNC BANK in the agreement?,"Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What is the role of REGAL-BELOIT CORPORATION in the agreement?,LENDER,1,0,0
121,What are the roles of REGIONS BANK in the agreement?,"Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What are the roles of SUMITOMO MITSUI BANKING CORPORATION in the agreement?,"Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What are the roles of SUNTRUST BANK in the agreement?,"Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,"What are the roles of THE BANK OF TOKYO-MITSUBISHI UFJ, LTD. in the agreement?","Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What are the roles of U.S. BANK NATIONAL ASSOCIATION in the agreement?,"Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Joint Bookrunners, Joint Lead Arranger, Senior Managing Agent",1,0,1
121,"What are the roles of WELLS FARGO BANK, N.A in the agreement?","Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,"What are the roles of WELLS FARGO SECURITIES, LLC in the agreement?","Joint Bookrunners, Joint Lead Arranger",1,0,1
121,"What are the roles of BANK OF AMERICA, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,"What are the roles of JPMORGAN CHASE BANK, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What are the roles of FIFTH THIRD BANK in the agreement?,"Administrative Agent, Co-Documentation Agent, Co-Syndication Agent, Senior Managing Agent",1,0,1
121,What companies are the Administrative Agent in the agreement?,"BANK OF AMERICA, N.A., BMO HARRIS BANK, N.A., FIFTH THIRD BANK, HSBC BANK USA, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD, MUFG UNION BANK, N.A., PNC BANK, REGIONS BANK, SUMITOMO MITSUI BANKING CORPORATION, SUNTRUST BANK, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., U.S. BANK NATIONAL ASSOCIATION, WELLS FARGO BANK, N.A",1,0,1
121,What companies are the Co-Documentation Agent in the agreement?,"BANK OF AMERICA, N.A., BMO HARRIS BANK, N.A., FIFTH THIRD BANK, HSBC BANK USA, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD, MUFG UNION BANK, N.A., PNC BANK, REGIONS BANK, SUMITOMO MITSUI BANKING CORPORATION, SUNTRUST BANK, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., U.S. BANK NATIONAL ASSOCIATION, WELLS FARGO BANK, N.A",1,0,1
121,What companies are the Co-Syndication Agent in the agreement?,"BANK OF AMERICA, N.A., BMO HARRIS BANK, N.A., FIFTH THIRD BANK, HSBC BANK USA, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD, MUFG UNION BANK, N.A., PNC BANK, REGIONS BANK, SUMITOMO MITSUI BANKING CORPORATION, SUNTRUST BANK, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., U.S. BANK NATIONAL ASSOCIATION, WELLS FARGO BANK, N.A",1,0,1
121,What companies are the Senior Managing Agent in the agreement?,"BANK OF AMERICA, N.A., BMO HARRIS BANK, N.A., FIFTH THIRD BANK, HSBC BANK USA, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD, MUFG UNION BANK, N.A., PNC BANK, REGIONS BANK, SUMITOMO MITSUI BANKING CORPORATION, SUNTRUST BANK, THE BANK OF TOKYO-MITSUBISHI UFJ, LTD., U.S. BANK NATIONAL ASSOCIATION, WELLS FARGO BANK, N.A",1,0,1
121,What companies are the Joint Lead Arranger in the agreement?,"J.P. MORGAN SECURITIES LLC, MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED, U.S. BANK NATIONAL ASSOCIATION, WELLS FARGO SECURITIES, LLC",1,0,1
121,What companies are the Joint Bookrunners in the agreement?,"J.P. MORGAN SECURITIES LLC, MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED, U.S. BANK NATIONAL ASSOCIATION, WELLS FARGO SECURITIES, LLC",1,0,1
121,What company is the LENDER in the agreement?,REGAL-BELOIT CORPORATION,1,0,0
109,What are the positions of Christopher J. Spencer?,"CEO, Chief Executive Officer and Chairman of the Board",1,0,1
109,What is the position of Denis Yevstifeyey?,Director,1,0,0
109,What is the position of Douglas Polinksy?,Director,1,0,0
109,What is the position of J. Gregory Smith?,Director,1,0,0
109,What is the position of John Busshaus?,Chief Financial Officer,1,0,0
109,In what organization does Brian J. Sohocki work?,First Commonwealth Bank,1,0,0
109,In what organization does Christopher J. Spencer work?,"Liberated Syndication Inc., Webmayhem Inc, and pair Networks, Inc",1,0,0
109,In what organization does Denis Yevstifeyey work?,"Liberated Syndication Inc., Webmayhem Inc, and pair Networks, Inc",1,0,0
109,In what organization does Douglas Polinksy work?,"Liberated Syndication Inc., Webmayhem Inc, and pair Networks, Inc",1,0,0
109,In what organization does Gregory D. Cribbs work?,First Commonwealth Bank,1,0,0
109,In what organization does J. Gregory Smith work?,"Liberated Syndication Inc., Webmayhem Inc, and pair Networks, Inc",1,0,0
109,In what organization does John Busshaus work?,"Liberated Syndication Inc., Webmayhem Inc, and pair Networks, Inc",1,0,0
109,"Who are the representatives of Liberated Syndication Inc., Webmayhem Inc, and pair Networks, Inc?","Christopher J. Spencer, Denis Yevstifeyey, Douglas Polinksy, J. Gregory Smith, John Busshaus",1,0,1
109,Who are the representatives of First Commonwealth Bank?,"Brian J. Sohocki, Gregory D. Cribbs",1,0,1
109,What is the location of Liberated Syndication Inc.?,"5001 Baum Blvd., Ste., 770Pittsburgh, PA 15213",1,0,0
109,What are the locations of First Commonwealth Bank?,"437 Grant StreetFrick Building, Suite 1600Pittsburgh, PA 15219, Babst, Calland, Clements and Zomnir, P.C.Two Gateway CenterPittsburgh, PA 15222",1,0,1
109,"Which company is associated with 437 Grant StreetFrick Building, Suite 1600Pittsburgh, PA 15219?",First Commonwealth Bank,1,0,0
109,"Which company is associated with 5001 Baum Blvd., Ste., 770Pittsburgh, PA 15213?",Liberated Syndication Inc.,1,0,0
109,"Which company is associated with Babst, Calland, Clements and Zomnir, P.C.Two Gateway CenterPittsburgh, PA 15222?",First Commonwealth Bank,1,0,0
109,What is the role of Liberated Syndication Inc. in the agreement?,Borrowers,1,0,0
109,What is the role of First Commonwealth Bank in the agreement?,Bank,1,0,0
109,What company is the Borrowers in the agreement?,Liberated Syndication Inc.,1,0,0
109,What company is the Bank in the agreement?,First Commonwealth Bank,1,0,0
20,What is the position of Benjamin Mlot?,Director,1,0,0
20,In what organization does Benjamin Mlot work?,"BANK OF MONTREAL, CHICAGO BRANCH",1,0,0
20,"Who is the representative of BANK OF MONTREAL, CHICAGO BRANCH?",Benjamin Mlot,1,0,0
20,"What is the location of SELECTIVE INSURANCE GROUP, INC.?","40 Wantage Avenue, Branchville, New Jersey 07890",1,0,0
20,"Which company is associated with 40 Wantage Avenue, Branchville, New Jersey 07890?","SELECTIVE INSURANCE GROUP, INC.",1,0,0
20,What is the role of BMO Capital Markets Corp. in the agreement?,Sole Lead Arranger Arranger,1,0,0
20,"What is the role of BANK OF MONTREAL, CHICAGO BRANCH in the agreement?",Administrative Agent,1,0,0
20,What company is the Sole Lead Arranger Arranger in the agreement?,BMO Capital Markets Corp.,1,0,0
20,What company is the Administrative Agent in the agreement?,"BANK OF MONTREAL, CHICAGO BRANCH",1,0,0
20,What company is the Lender in the agreement?,"BANK OF MONTREAL, CHICAGO BRANCH",1,0,0
34,"What are the positions of Cameron M. Bready,?","Chief Financial Officer, Executive Vice President",1,0,1
34,What is the position of Rejji P. Hayes?,"Vice President, Finance and Treasurer",1,0,0
34,What are the positions of Wendy A. McIntyre?,"General Counsel, Secretary, Vice President",1,0,1
34,"In what organization does Cameron M. Bready, work?","MICHIGAN ELECTRIC TRANSMISSION COMPANY, LLC",1,0,0
34,In what organization does Rejji P. Hayes work?,"MICHIGAN ELECTRIC TRANSMISSION COMPANY, LLC",1,0,0
34,In what organization does Wendy A. McIntyre work?,"MICHIGAN ELECTRIC TRANSMISSION COMPANY, LLC",1,0,0
34,"Who are the representatives of MICHIGAN ELECTRIC TRANSMISSION COMPANY, LLC?","Cameron M. Bready,, Rejji P. Hayes, Wendy A. McIntyre",1,0,1
34,What is the location of Goldman Sachs Bank USA?,"o Goldman, Sachs %26 Co.30 Hudson Street, 36th FloorJersey City, NJ 07302",1,0,0
34,What is the location of ITC Holdings Corp?,"27175 Energy WayNovi, MI  48377",1,0,0
34,"What is the location of Michigan Electric Transmission Company, LLC?","27175 Energy WayNovi, MI 48377",1,0,0
34,What are the locations of Goldman Sachs Bank USA?,"200 West StreetNew York, New York  10282-2198, 200 West StreetNew York, New York 10282-2198, 30 Hudson Street, 36th FloorJersey City, NJ 07302",1,0,1
34,"Which company is associated with 200 West StreetNew York, New York  10282-2198?",Goldman Sachs Bank USA,1,0,0
34,"Which company is associated with 200 West StreetNew York, New York 10282-2198?",Goldman Sachs Bank USA,1,0,0
34,"Which company is associated with 27175 Energy WayNovi, MI  48377?",ITC Holdings Corp,1,0,0
34,"Which company is associated with 27175 Energy WayNovi, MI 48377?","Michigan Electric Transmission Company, LLC",1,0,0
34,"Which company is associated with 30 Hudson Street, 36th FloorJersey City, NJ 07302?",Goldman Sachs Bank USA,1,0,0
34,"Which company is associated with o Goldman, Sachs %26 Co.30 Hudson Street, 36th FloorJersey City, NJ 07302?",Goldman Sachs Bank USA,1,0,0
34,What is the role of GOLDMAN SACHS BANK USA in the agreement?,Administrative Agent,1,0,0
34,What are the roles of GOLDMAN SACHS BANK USA in the agreement?,"Administrative Agent, Sole Bookrunner, Sole Lead Arranger",1,0,1
34,What is the role of ITC Holdings Corp in the agreement?,sole manager,1,0,0
34,"What is the role of Michigan Electric Transmission Company, LLC in the agreement?",Borrower,1,0,0
34,What is the role of Goldman Sachs Bank USA in the agreement?,Administrative Agent,1,0,0
34,"What is the role of MICHIGAN ELECTRIC TRANSMISSION COMPANY, LLC in the agreement?",Borrower,1,0,0
34,What companies are the Administrative Agent in the agreement?,"GOLDMAN SACHS BANK USA, Goldman Sachs Bank USA",1,0,1
34,What company is the Lender in the agreement?,GOLDMAN SACHS BANK USA,1,0,0
34,What company is the Sole Lead Arranger in the agreement?,GOLDMAN SACHS BANK USA,1,0,0
34,What company is the Sole Bookrunner in the agreement?,GOLDMAN SACHS BANK USA,1,0,0
34,What company is the sole manager in the agreement?,ITC Holdings Corp,1,0,0
34,What companies are the Borrower in the agreement?,"MICHIGAN ELECTRIC TRANSMISSION COMPANY, LLC, Michigan Electric Transmission Company, LLC",1,0,1
18,What is the position of Craig V. Koshkarian?,Vice President,1,0,0
18,What is the position of Dennis Szczesuil?,Senior Vice President,1,0,0
18,What is the position of Elizabeth Dove?,Vice President,1,0,0
18,What is the position of Ghi Gavin?,Senior Vice President,1,0,0
18,What is the position of Katherine Davidson?,Director,1,0,0
18,What is the position of Kevin A. Stacker?,Senior Vice President,1,0,0
18,What are the positions of Lainie Minnick?,"Chief Financial Officer, Managing Director, Treasurer",1,0,1
18,In what organization does Craig V. Koshkarian work?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
18,In what organization does Dennis Szczesuil work?,"RAYMOND JAMES BANK, N.A.",1,0,0
18,In what organization does Elizabeth Dove work?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
18,In what organization does Ghi Gavin work?,"RAYMOND JAMES BANK, N.A.",1,0,0
18,In what organization does Katherine Davidson work?,"MUFG UNION BANK, N.A",1,0,0
18,In what organization does Kevin A. Stacker work?,"RAYMOND JAMES BANK, N.A.",1,0,0
18,In what organization does Lainie Minnick work?,BLACK CREEK DIVERSIFIED PROPERTY OPERATING PARTNERSHIP LP,1,0,0
18,Who is the representative of BLACK CREEK DIVERSIFIED PROPERTY OPERATING PARTNERSHIP LP?,Lainie Minnick,1,0,0
18,"Who is the representative of MUFG UNION BANK, N.A?",Katherine Davidson,1,0,0
18,"Who are the representatives of RAYMOND JAMES BANK, N.A.?","Dennis Szczesuil, Ghi Gavin, Kevin A. Stacker",1,0,1
18,"Who are the representatives of WELLS FARGO BANK, NATIONAL ASSOCIATION?","Craig V. Koshkarian, Elizabeth Dove",1,0,1
18,What is the location of Black Creek Diversified Property Operating Partnership LP?,"518 17th StreetSuite 1700Denver, CO 80202",1,0,0
18,"What are the locations of WELLS FARGO BANK, NATIONAL ASSOCIATION?","10 South Wacker DriveChicago, IL 60606, Minneapolis Loan CenterMAC N9300-091600 South 4th Street, 9th FloorMinneapolis, Minnesota 55415",1,0,1
18,"Which company is associated with 10 South Wacker DriveChicago, IL 60606?","WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
18,"Which company is associated with 518 17th StreetSuite 1700Denver, CO 80202?",Black Creek Diversified Property Operating Partnership LP,1,0,0
18,"Which company is associated with Minneapolis Loan CenterMAC N9300-091600 South 4th Street, 9th FloorMinneapolis, Minnesota 55415?","WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
18,What is the role of REGIONS BANK in the agreement?,Syndication Agent,1,0,0
18,"What is the role of CAPITAL ONE, NATIONAL ASSOCIATION in the agreement?",Documentation Agent,1,0,0
18,What are the roles of REGIONS CAPITAL MARKETS in the agreement?,"Bookrunners, Joint Lead Arrangers",1,0,1
