document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
169,what are the roles in the agreement of the company associated with goldman sachs bank usa,"agent, lender, arranger",2,0,1,"Lead Arranger, Documentation Agent, Joint Lead Arranger, Lender"
169,"what are the roles in the agreement of the company associated with merrill, lynch, pierce, fenner smith incorporated","lender, book runners",2,0,1,"Lead Arranger, Joint Arranger, Joint Book Runner, Lender"
169,"what are the roles in the agreement of the company associated with co peratieve centrale raiffeisen boerenleenbank b.a., rabobank nederland , new york branch","agent, lender, arranger",2,0,1,"Lead Arranger, Syndication Agent, Joint Lead Arranger, Lender"
169,"what are the roles in the agreement of the company associated with wells fargo bank, national association","agent, lender, arranger, book runner",2,0,1,"Administrative Agent, Lead Arranger, Joint Lead Arranger, Book Runner, Lender"
97,what are the roles in the agreement of the company where dague retzlaff is employed,"agent, lender",2,0,1,"Authorized Signatory and Vice President of General Electric Capital Corporation, which serves as the Administrative Agent and a Lender"
97,"what are the roles in the agreement of the company associated with hp redding, llc",borrower,2,0,1,"Borrower (HP Redding, LLC is a Borrower)"
97,"what are the roles in the agreement of the company associated with summit portland, llc",borrower,2,0,1,"Borrower (Summit Portland, LLC is a Borrower)"
97,"what are the roles in the agreement of the company associated with summit salem, llc",borrower,2,0,1,"Borrower (Summit Salem, LLC is a Borrower)"
97,what are the roles in the agreement of the company associated with general electric capital corporation,"agent, lender",2,0,1,Administrative Agent and Lender (General Electric Capital Corporation)
83,who are the authorized signatorys of royal bank of canada,"sheldon pinto, bertram h. tang",2,0,1,"Sheldon Pinto – Authorized Signatory, Royal Bank of Canada"
83,who are the managing directors of sumitomo mitsui banking corp,"shuji yabe, suzanne m. rode",2,0,1,Not found
83,who are the vp general managers of bank of taiwan,"eric chen, kang yang, jane chang",2,0,1,Not found
83,who are the directors of bnp paribas,"todd rodgers, lacy houstoun, eugene dempsey, michael miller, richard ong pho",2,0,1,Not found
83,"who are the senior vice presidents of western digital technologies, inc","steve levi, steve ryan, michael ray, michael dixon, andrew hietala, rita e. dillon",2,0,1,Not found
83,"who are the chief financial officers of western digital technologies, inc","tim leyden, timothy leyden",2,0,1,Timothy Leyden
83,"who are the vice presidents of western digital ireland, ltd","sandy lee, rian dubach, jeannette lu, susan takeda, johnetta bush, elizabeth willi, joseph carrillo, shibani faehnle, mark c. skrzynski, maureen p. maroney, charles de clapiers, richard j. ameny jr.",2,0,1,Not found
83,what are the roles in the agreement of the company where teresita siao is employed,"lender, l c issuer, administrative agent",2,0,1,"Administrative Agent (JPMorgan Chase Bank, N.A.)"
83,what are the roles in the agreement of the company where keith winzenried is employed,"lender, l c issuer, administrative agent",2,0,1,"Administrative Agent (JPMorgan Chase Bank, N.A.)"
83,what are the roles in the agreement of the company where tim leyden is employed,"us borrower, cayman borrower",2,0,1,"US Borrower and Guarantor; Chief Financial Officer (Western Digital Technologies, Inc.)"
83,what are the roles in the agreement of the company where michael ray is employed,"us borrower, cayman borrower",2,0,1,"Senior Vice President, General Counsel and Secretary (Western Digital Technologies, Inc.)"
83,what are the roles in the agreement of the company where rita e. dillon is employed,"us borrower, cayman borrower",2,0,1,Senior Vice President (First Hawaiian Bank – Lender)
83,what are the roles in the agreement of the company where andrew hietala is employed,"us borrower, cayman borrower",2,0,1,"Senior Vice President (HSBC Bank USA, N.A. – Lender)"
83,what are the roles in the agreement of the company where michael dixon is employed,"us borrower, cayman borrower",2,0,1,Senior Vice President (Compass Bank – Lender)
83,what are the roles in the agreement of the company where steve ryan is employed,"us borrower, cayman borrower",2,0,1,Senior Vice President (The Northern Trust Company – Lender)
83,what are the roles in the agreement of the company where timothy leyden is employed,"us borrower, cayman borrower",2,0,1,"US Borrower and Guarantor; Chief Financial Officer (Western Digital Technologies, Inc.)"
83,what are the roles in the agreement of the company where steve levi is employed,"us borrower, cayman borrower",2,0,1,Senior Vice President (U.S. Bank National Association – Lender)
83,what are the roles in the agreement of the company associated with western digital corporation,"holdings, guarantor",2,0,1,Guarantor (Western Digital Corporation – Holdings)
83,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a.","lender, l c issuer, administrative agent",2,0,1,"Administrative Agent, L/C Issuer, and Swing Line Lender (JPMorgan Chase Bank, N.A.)"
83,"what are the roles in the agreement of the company associated with western digital technologies, inc","us borrower, cayman borrower",2,0,1,"US Borrower and Guarantor (Western Digital Technologies, Inc.)"
68,who are the directors of regions bank,"jonas l. robinson, t. barrett vawter",2,0,1,T. Barrett Vawter
68,"who are the senior vice presidents of citizens bank, n.a.","john wilgus, john f. simon, kerri colwell",2,0,1,Kerri Colwell
68,what are the roles in the agreement of the company where austin lotito is employed,"agent, issuer, lender",2,0,1,"JPMorgan Chase Bank, N.A. – Syndication Agent, Lender, L/C Issuer, Joint Lead Arranger"
68,what are the roles in the agreement of the company where t. barrett vawter is employed,"agent, lender",2,0,1,"Regions Bank – Documentation Agent, Lender"
68,what are the roles in the agreement of the company where jonas l. robinson is employed,"agent, lender",2,0,1,"Bank of Montreal – Syndication Agent, Lender, L/C Issuer, Joint Lead Arranger"
68,what are the roles in the agreement of the company where cletise ussery is employed,"agent, issuer, lender",2,0,1,"Bank of America, N.A. – Administrative Agent, Documentation Agent, Lender, L/C Issuer, Joint Lead Arranger"
68,what are the roles in the agreement of the company where john f. simon is employed,"agent, lender",2,0,1,"Bank of America, N.A. – Administrative Agent, Documentation Agent, Lender, L/C Issuer, Joint Lead Arranger"
68,what are the roles in the agreement of the company where kerri colwell is employed,"agent, lender",2,0,1,"Citizens Bank, N.A. – Documentation Agent, Lender"
68,what are the roles in the agreement of the company where john wilgus is employed,"agent, lender",2,0,1,"First Financial Bank, N.A. – Lender"
68,what are the roles in the agreement of the company associated with bank of montreal,"agent, lender",2,0,1,"Bank of Montreal – Syndication Agent, Lender, L/C Issuer, Joint Lead Arranger"
68,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a.","agent, issuer, lender",2,0,1,"JPMorgan Chase Bank, N.A. – Syndication Agent, Lender, L/C Issuer, Joint Lead Arranger"
68,"what are the roles in the agreement of the company associated with bank of america, n.a.","agent, issuer, lender",2,0,1,"Bank of America, N.A. – Administrative Agent, Documentation Agent, Lender, L/C Issuer, Joint Lead Arranger"
68,"what are the roles in the agreement of the company associated with citizens bank, n.a.","agent, lender",2,0,1,"Citizens Bank, N.A. – Documentation Agent, Lender"
54,who are the managing directors of 2018 1 ih borrower lp,"chuckie reddy, jonathan olsen",2,0,1,Jonathan Olsen
40,"who are the senior vice presidents of associated bank, national association","james cribbet, edward j. chidiac",2,0,1,Not found
40,what are the roles in the agreement of the company where david reading is employed,"agent, lender",2,0,1,Lender and Co-Documentation Agent
40,what are the roles in the agreement of the company where hector j. varona is employed,"agent, lender, issuing bank",2,0,1,"Administrative Agent, Issuing Bank, Lender"
40,what are the roles in the agreement of the company where edward j. chidiac is employed,"agent, lender",2,0,1,Lender and Co-Documentation Agent
40,what are the roles in the agreement of the company where james cribbet is employed,"agent, lender",2,0,1,Lender and Syndication Agent
40,what are the roles in the agreement of the company associated with j.p. morgan securities llc,"arrangers, bookrunners",2,0,1,Joint Bookrunner and Joint Lead Arranger
40,what are the roles in the agreement of the company associated with keybank national association,"agent, lender",2,0,1,Lender and Syndication Agent
40,"what are the roles in the agreement of the company associated with first niagara bank, n.a.","agent, lender",2,0,1,Lender and Co-Documentation Agent
40,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a","agent, lender, issuing bank",2,0,1,"Administrative Agent, Issuing Bank, Lender"
40,"what are the roles in the agreement of the company associated with associated bank, national association","agent, lender",2,0,1,Lender and Co-Documentation Agent
56,"who are the directors of ubs ag, stamford branch","chris walton, kenneth chin, darlene arias",2,0,1,Kenneth Chin; Darlene Arias
56,"who are the authorized signatorys of credit suisse ag, cayman islands branch","judith smith, melissa james, rebecca kratz, d. andrew maletta",2,0,1,Judith Smith; D. Andrew Maletta
56,what are the roles in the agreement of the company where melissa james is employed,"agent, lender",2,0,1,Authorized Signatory (Lender)
