Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,multiple_answers,sum_values
4821,139,"what are the roles of citibank, n.a. in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"Citibank, N.A. is a Lender.",1,2
4822,139,what are the roles of cr dit agricolecorporate and investmentbank in the agreement,"lender, issuing bank, administrative agent",1,0,1.0,Crédit Agricole Corporate and Investment Bank is a Lender.,1,2
4823,139,what are the roles of crown castle international corp in the agreement,"lenders, borrower",1,0,1.0,Crown Castle International Corp. is the Borrower.,1,2
4824,139,"what are the roles of cobank, acb in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"CoBank, A.C.B. is a Lender.",1,2
4825,139,what are the roles of fenner smith incorporated in the agreement,"bookrunners, lead arrangers",1,0,1.0,Fenner Smith Incorporated is not mentioned in the agreement as a party.,1,2
4826,139,"what are the roles of j.p. morgan securities llc,merrill lynch, pierce, fenner smith incorporated,citigroup global markets inc.,cr dit agricole corporate and investment bank,mizuho bank, ltd.,rbc capital markets in the agreement","bookrunners, lead arrangers",1,0,1.0,"J.P. Morgan Securities LLC, Merrill Lynch, Pierce, Fenner & Smith Incorporated, Citigroup Global Markets Inc., Crédit Agricole Corporate and Investment Bank, Mizuho Bank, Ltd., RBC Capital Markets are the joint lead arrangers and joint bookrunners for the credit facilities provided for herein.",1,2
4827,139,"what are the roles of mizuho bank, ltd in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"Mizuho Bank, Ltd. is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4828,139,what are the roles of rbc capital markets in the agreement,"bookrunners, lead arrangers",1,0,1.0,RBC Capital Markets is a joint lead arranger and joint bookrunner for the credit facilities provided for herein.,1,2
4829,139,what are the roles of royal bank of canada in the agreement,"lender, issuing bank, administrative agent",1,0,1.0,Royal Bank of Canada is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.,1,2
4830,139,what are the roles of societe generale in the agreement,"lender, issuing bank, administrative agent",1,0,1.0,Societe Generale is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.,1,2
4831,139,what are the roles of sumitomo mitsui banking corporation in the agreement,"lender, issuing bank, administrative agent",1,0,1.0,Sumitomo Mitsui Banking Corporation is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.,1,2
4832,139,"what are the roles of the bank of tokyo mitsubishi ufj, ltd. in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"The Bank of Tokyo-Mitsubishi UFJ, Ltd. is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4833,139,what are the roles of toronto dominion new york llc in the agreement,"lender, issuing bank, administrative agent",1,0,1.0,Toronto Dominion New York LLC is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.,1,2
4834,139,what are the roles of fifth third bank in the agreement,"lender, issuing bank, administrative agent",1,0,1.0,Fifth Third Bank is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.,1,2
4835,139,"what are the roles of jpmorgan chase bank, n.a. in the agreement","agent, syndication, administrative",1,0,1.0,"JPMorgan Chase Bank, N.A. is a Lender, the Administrative Agent, and an Issuing Bank.",1,2
4836,139,"what are the roles of land bank of taiwan, new york branch in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"Land Bank of Taiwan, New York Branch is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4837,139,"what are the roles of pnc bank, national association in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"PNC Bank, National Association is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4838,139,"what are the roles of citizens bank, n.a in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"Citizens Bank, N.A. is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4839,139,"what are the roles of morgan stanley bank, n.a. in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"Morgan Stanley Bank, N.A. is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4840,139,"what are the roles of morgan stanley senior funding, inc. in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"Morgan Stanley Senior Funding, Inc. is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4841,139,"what are the roles of wells fargo bank, n.a. in the agreement","lender, issuing bank, administrative agent",1,0,1.0,"Wells Fargo Bank, N.A. is a Lender and a joint lead arranger and joint bookrunner for the credit facilities provided for herein.",1,2
4846,139,what companies are the documentation agents in the agreement,"n.a., ltd., citibank, mizuho bank, royal bank of canada, td securities usa llc, cr dit agricole corporate and investment bank",1,0,1.0,"Citibank, N.A., Crédit Agricole Corporate and Investment Bank, Mizuho Bank, Ltd., Royal Bank of Canada, and TD Securities (USA) LLC are the Documentation Agents.",1,2
4847,139,what companies are the borrower in the agreement,crown castle international corp,1,0,1.0,Crown Castle International Corp. is the Borrower.,1,2
4848,139,what companies are the  lead arrangers in the agreement,"ltd., pierce, mizuho bank, merrill lynch, rbc capital markets, fenner smith incorporated, j.p. morgan securities llc, citigroup global markets inc., cr dit agricole corporate and investment bank",1,0,1.0,"J.P. Morgan Securities LLC, Merrill Lynch, Pierce, Fenner & Smith Incorporated, Citigroup Global Markets Inc., Crédit Agricole Corporate and Investment Bank, Mizuho Bank, Ltd., RBC Capital Markets are the lead arrangers.",1,2
4849,139,what companies are the  bookrunners in the agreement,"ltd., pierce, mizuho bank, merrill lynch, rbc capital markets, td securities usa llc, fenner smith incorporated, j.p. morgan securities llc, citigroup global markets inc., cr dit agricole corporate and investment bank",1,0,1.0,"J.P. Morgan Securities LLC, Merrill Lynch, Pierce, Fenner & Smith Incorporated, Citigroup Global Markets Inc., Crédit Agricole Corporate and Investment Bank, Mizuho Bank, Ltd., RBC Capital Markets are the bookrunners.",1,2
4850,139,what companies are the rating agency in the agreement,"inc., fitch, moody s investors service, standard poor s financial services llc",1,0,1.0,"S&P, Moody's, and Fitch are the rating agencies.",1,2
4851,149,what are the positions of michelle handy,managing director,1,0,1.0,Managing Director,1,2
4852,149,what are the positions of seth burroughs,"secretary, executive vice president",1,0,1.0,Executive Vice President and Secretary,1,2
4853,149,what companies are the guarantor in the agreement,"llc, im brands, h licensing, xcel ct mfg, jr licensing, gold licensing, xcel design group, c wonder licensing, h heritage licensing, judith ripka fine jewelry",1,0,1.0,"Xcel Brands, Inc., IM Brands, LLC, JR Licensing, LLC, H Licensing, LLC, C Wonder Licensing, LLC, Xcel Design Group, LLC, Judith Ripka Fine Jewelry, LLC, H Heritage Licensing, LLC, Xcel-CT MFG, LLC, Gold Licensing, LLC",1,2
4854,149,what companies are the lender in the agreement,"inc, llc, scsp, first eagle direct lending v a, first eagle direct lending v c, first eagle alternativecapital bdc, first eagle direct lending fund iv, first eagle direct lending v b spv, first eagle direct lending iv co invest, first eagle direct lending levered fund iv spv",1,0,1.0,"FEAC Agent, LLC, First Eagle Alternative Capital BDC, Inc., First Eagle Direct Lending Fund IV, LLC, First Eagle Direct Lending IV Co-Invest, LLC, First Eagle Direct Lending Levered Fund IV SPV, LLC, First Eagle Direct Lending V-A, LLC, First Eagle Direct Lending V-B SPV, LLC, First Eagle Direct Lending V-C, SCSP",1,2
4855,149,what companies are the borrower in the agreement,"inc, xcel brands",1,0,1.0,"Xcel Brands, Inc.",1,2
4856,161,who are the representatives of first financial bank,"john wilgus, sean apicella",1,0,1.0,LLM parse error,1,2
4857,161,who are the representatives of the huntington national bank,"joe white, thomas z. schmitt",1,0,1.0,LLM parse error,1,2
4858,161,who are the representatives of truist bank,"ryan almond, jonas robinson",1,0,1.0,LLM parse error,1,2
4859,161,what are the roles of bmo capital markets in the agreement,"lead arrangers, co syndication agents",1,0,1.0,LLM parse error,1,2
4860,161,what are the roles of keybank national association in the agreement,"agent, lenders",1,0,1.0,LLM parse error,1,2
4861,161,what are the roles of the huntington national bank in the agreement,"lender, lead arrangers, co syndication agents",1,0,1.0,LLM parse error,1,2
4862,161,what are the roles of truist bank in the agreement,"lender, co syndication agents",1,0,1.0,LLM parse error,1,2
4863,161,what companies are the co syndication agents in the agreement,"truist bank, bmo capital markets, the huntington national bank",1,0,1.0,LLM parse error,1,2
4864,161,what companies are the  lead arrangers in the agreement,"inc., truist securities, bmo capital markets, the huntington national bank",1,0,1.0,LLM parse error,1,2
4865,161,what companies are the lender in the agreement,"s t bank, synovus bank, bmo harris bank n.a., first financial bank, the huntington national bank",1,0,1.0,LLM parse error,1,2
4866,160,what are the positions of robert g. shaw,"vice president, managing director",1,0,1.0,"Vice President & Managing Director, Joseph Siri, Vice President",1,2
4867,160,"who are the representatives of mufg bank, ltd.","joseph siri, martin corrigan",1,0,1.0,"Steve Curran, Director",1,2
4868,160,who are the representatives of truist bank,"steve curran, amanuel assefa",1,0,1.0,"Administrative Agent, an Issuing Bank and a Lender",1,2
4869,160,what are the roles of barclays bank plc in the agreement,"lender, bookrunners, issuing bank, lead arrangers, administrative agent",1,0,1.0,Not found,1,2
4870,160,"what are the roles of bofa securities, inc in the agreement","bookrunners, lead arrangers",1,0,1.0,Not found,1,2
4871,160,"what are the roles of morgan stanley senior funding, inc in the agreement","bookrunners, lead arrangers",1,0,1.0,Not found,1,2
4872,160,"what are the roles of jpmorgan chase bank, n.a. in the agreement","lender, issuing bank, lead arrangers",1,0,1.0,an Issuing Bank and a Lender,1,2
4873,160,what companies are the issuing bank in the agreement,"n.a., ltd., citibank, mufg bank, truist bank, bank of america, barclays bank plc, jpmorgan chase bank, morgan stanley bank",1,0,1.0,"[""BARCLAYS BANK PLC"", ""BANK OF AMERICA, N.A."", ""JPMORGAN CHASE BANK, N.A."", ""MORGAN STANLEY BANK, N.A."", ""CITIBANK, N.A."", ""MUFG BANK, LTD."", ""TRUIST BANK""]",1,2
4874,160,what companies are the  bookrunners in the agreement,"inc, bofa securities, barclays bank plc, jpmorgan chase bank n.a., morgan stanley senior funding",1,0,1.0,Not found,1,2
4875,160,what companies are the  lead arrangers in the agreement,"inc, n.a., bofa securities, barclays bank plc, jpmorgan chase bank, morgan stanley senior funding",1,0,1.0,Not found,1,2
4876,148,who are the representatives of bnp paribas,"greg strauss, p. nicholas rogers",1,0,1.0,"P. Nicholas Rogers, Karim Remtoula",1,2
4877,148,who are the representatives of td bank,"emily chott, r. ruining nguyen, jonathan f. lindvall",1,0,1.0,"Emily Chott, Greg Strauss",1,2
4878,148,who are the representatives of bank of america,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",1,0,1.0,"Liliana Claar, Mukesh Singh",1,2
4879,148,who are the representatives of bank of america,"meng zhang, will hicks, liliana claar, rumesha ahmed, karim remtoula",1,0,1.0,"Liliana Claar, Mukesh Singh",1,2
