document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response
153,what are the roles of silicon valley bank in the agreement,"bookrunners, lead arrangers, swingline lender, issuing bank lender, co syndication agents",1,0,1.0,"Lender, Issuing Bank, Co-Syndication Agent, Joint Bookrunner, Joint Lead Arranger"
153,"what are the roles of truist securities, inc. in the agreement","bookrunners, lead arrangers",1,0,1.0,"Joint Bookrunner, Joint Lead Arranger"
153,"what are the roles of jpmorgan chase bank, n.a in the agreement","swingline lender, issuing bank lender, administrative agent",1,0,1.0,"Lender, Swingline Lender, Issuing Bank, Administrative Agent, Joint Bookrunner, Joint Lead Arranger"
153,"what are the roles of pnc bank, national association in the agreement","swingline lender, issuing bank lender, co syndication agents",1,0,1.0,"Lender, Issuing Bank, Co-Syndication Agent, Joint Bookrunner, Joint Lead Arranger"
153,what are the roles of truist bank in the agreement,"swingline lender, issuing bank lender, co syndication agents",1,0,1.0,"Lender, Issuing Bank, Co-Syndication Agent"
153,what companies are the administrative agent in the agreement,"inc, n.a, avid technology, jpmorgan chase bank",1,0,1.0,"JPMorgan Chase Bank, N.A."
153,what companies are the issuing bank in the agreement,"n.a, pnc bank, truist bank, citizens bank, jpmorgan chase bank, silicon valley bank, national association",1,0,1.0,"JPMorgan Chase Bank, N.A., Citizens Bank, N.A., PNC Bank, National Association, Silicon Valley Bank, Truist Bank"
153,what companies are the swingline lender in the agreement,"n.a, td bank, pnc bank, truist bank, citizens bank, hsbc bank usa, jpmorgan chase bank, silicon valley bank, national association",1,0,1.0,"JPMorgan Chase Bank, N.A."
153,what companies are the co syndication agents in the agreement,"n.a., pnc bank, truist bank, citizens bank, silicon valley bank, national association",1,0,1.0,"Citizens Bank, N.A., PNC Bank, National Association, Silicon Valley Bank, Truist Bank"
153,what companies are the  bookrunners in the agreement,"n.a., inc., citizens bank, truist securities, jpmorgan chase bank, silicon valley bank, pnc capital markets llc",1,0,1.0,"JPMorgan Chase Bank, N.A., Citizens Bank, N.A., PNC Capital Markets LLC, Silicon Valley Bank"
153,what companies are the  lead arrangers in the agreement,"n.a., inc., citizens bank, truist securities, jpmorgan chase bank, silicon valley bank, pnc capital markets llc",1,0,1.0,"JPMorgan Chase Bank, N.A., Citizens Bank, N.A., PNC Capital Markets LLC, Silicon Valley Bank"
145,what are the positions of christopher stephen guinta,"authorized signatory, chief financial officer",1,0,1.0,"Chief Financial Officer of New Fortress Intermediate LLC, NFE Atlantic Holdings LLC, American LNG Marketing LLC, American Natural Gas Holdings LLC, Atlantic Energy Holdings LLC, Bradford County Development Holdings LLC, Bradford County GPF Holdings LLC, Bradford County GPF Partners LLC, Bradford County Power Holdings LLC, Bradford County Power Partners LLC, Bradford County Real Estate Holdings LLC, Bradford County Real Estate Partners LLC, Bradford County Transport Holdings LLC, Bradford County Transport Partners LLC, Energy Transport Solutions LLC, Island LNG LLC, LNG Holdings (Florida) LLC, LNG Holdings LLC, New Fortress Energy Marketing LLC, NFE BCS Holdings (A) LLC, NFE BCS Holdings (B) LLC, NFE Equipment Holdings LLC, NFE Equipment Partners LLC, NFE Ghana Partners LLC, NFE Ghana Holdings LLC, NFE ISO Holdings LLC, NFE ISO Partners LLC, NFE Logistics Holdings LLC, NFE Management LLC, NFE Mexico Holdings LLC, NFE Plant Development Holdings LLC, NFE South Power Holdings LLC, NFE Transport Holdings LLC, NFE Transport Partners LLC, Tico Development Partners Holdings LLC, Tico Development Partners LLC, American Energy Logistics Solutions LLC, LA Development Holdings LLC, LA Real Estate Holdings LLC, LA Real Estate Partners LLC, PA Development Holdings LLC, PA Real Estate Holdings LLC, PA Real Estate Partners LLC, NFE Honduras Holdings LLC, New Fortress Energy LLC, NFE International LLC, NFE JAMAICA GP LLC, NFE NICARAGUA DEVELOPMENT PARTNERS LLC, NFE NICARAGUA DEVELOPMENT PARTNERS, LLC SUCURSAL NICARAGUA, NFE NICARAGUA HOLDINGS LLC, NFE SUB LLC, Director of ATLANTIC ENERGY HOLDINGS LIMITED, ATLANTIC TERMINAL HOLDINGS LIMITED, ATLANTIC POWER HOLDINGS LIMITED, NFE ANGOLA - SOCIEDADE UNIPESSOAL, LDA., NFE INTERNATIONAL HOLDINGS LIMITED, NFE NORTH DISTRIBUTION LIMITED, NFE NORTH HOLDINGS LIMITED [BERMUDA], NFE NORTH HOLDINGS LIMITED [JAMAICA], NFE NORTH INFRASTRUCTURE LIMITED, NFE NORTH TRADING LIMITED, NFE NORTH TRANSPORT LIMITED, NFE SOUTH HOLDINGS LIMITED [BERMUDA], NFE SOUTH HOLDINGS LIMITED [JAMAICA], NFE SOUTH POWER TRADING LIMITED, NFE SOUTH POWER TRADING LIMITED, NFE SOUTH TRADING LIMITED, PATH LTD, Legal Representative of AMAUNET S. DE R.L. DE C.V., NFE PACIFICO LAP S. DE R.L. DE C.V., NFENERGIA GN DE BCS, S. DE R.L. DE C.V., NFENERGIA MEXICO S. DE R.L. DE C.V., Authorized Signatory of NFE ANGOLA HOLDINGS LLC, NFE MEXICO HOLDINGS B.V., NFE MEXICO HOLDINGS PARENT B.V., NFENERGIA HONDURAS, S. DE R.L., NFENERGIA LLC, SOLUCIONES DE ENERGIA LIMPIA PR LLC, NFE BAHAMAS HOLDINGS LTD., Manager of ATLANTIC DISTRIBUTION HOLDINGS SRL, ATLANTIC POWER HOLDINGS SRL, Attorney of NFE SHANNON HOLDINGS LIMITED, SHANNON HOLDINGS LIMITED, SHANNON LNG ENERGY LIMITED"
145,what are the positions of joseph d. glatt,vice president,1,0,1.0,"Vice President of Apollo A-N Credit Advisors (APO FC GP), LLC, Apollo TR Enhanced Levered Yield LLC, Apollo Moultrie Capital Management, LLC, AP Kent Advisors GP, LLC, Apollo Lincoln Fixed Income Advisors (APO DC-GP), LLC, Apollo Accord Advisors G III, LLC, Apollo Centre Street Advisors (APO DC-GP), LLC, Apollo Tactical Value SPN Capital Management (APO DC-GP), LLC, Apollo Capital Management GP, LLC, Director of APOLLO TR OPPORTUNISTIC LTD., APOLLO CREDIT FUNDS ICAV"
145,what are the positions of lana guardino,executive assistant,1,0,1.0,Executive Assistant
145,what are the positions of christopher stephen guinta,"manager, director, legal representative, chief financial officer",1,0,1.0,"Chief Financial Officer of New Fortress Intermediate LLC, NFE Atlantic Holdings LLC, American LNG Marketing LLC, American Natural Gas Holdings LLC, Atlantic Energy Holdings LLC, Bradford County Development Holdings LLC, Bradford County GPF Holdings LLC, Bradford County GPF Partners LLC, Bradford County Power Holdings LLC, Bradford County Power Partners LLC, Bradford County Real Estate Holdings LLC, Bradford County Real Estate Partners LLC, Bradford County Transport Holdings LLC, Bradford County Transport Partners LLC, Energy Transport Solutions LLC, Island LNG LLC, LNG Holdings (Florida) LLC, LNG Holdings LLC, New Fortress Energy Marketing LLC, NFE BCS Holdings (A) LLC, NFE BCS Holdings (B) LLC, NFE Equipment Holdings LLC, NFE Equipment Partners LLC, NFE Ghana Partners LLC, NFE Ghana Holdings LLC, NFE ISO Holdings LLC, NFE ISO Partners LLC, NFE Logistics Holdings LLC, NFE Management LLC, NFE Mexico Holdings LLC, NFE Plant Development Holdings LLC, NFE South Power Holdings LLC, NFE Transport Holdings LLC, NFE Transport Partners LLC, Tico Development Partners Holdings LLC, Tico Development Partners LLC, American Energy Logistics Solutions LLC, LA Development Holdings LLC, LA Real Estate Holdings LLC, LA Real Estate Partners LLC, PA Development Holdings LLC, PA Real Estate Holdings LLC, PA Real Estate Partners LLC, NFE Honduras Holdings LLC, New Fortress Energy LLC, NFE International LLC, NFE JAMAICA GP LLC, NFE NICARAGUA DEVELOPMENT PARTNERS LLC, NFE NICARAGUA DEVELOPMENT PARTNERS, LLC SUCURSAL NICARAGUA, NFE NICARAGUA HOLDINGS LLC, NFE SUB LLC, Director of ATLANTIC ENERGY HOLDINGS LIMITED, ATLANTIC TERMINAL HOLDINGS LIMITED, ATLANTIC POWER HOLDINGS LIMITED, NFE ANGOLA - SOCIEDADE UNIPESSOAL, LDA., NFE INTERNATIONAL HOLDINGS LIMITED, NFE NORTH DISTRIBUTION LIMITED, NFE NORTH HOLDINGS LIMITED [BERMUDA], NFE NORTH HOLDINGS LIMITED [JAMAICA], NFE NORTH INFRASTRUCTURE LIMITED, NFE NORTH TRADING LIMITED, NFE NORTH TRANSPORT LIMITED, NFE SOUTH HOLDINGS LIMITED [BERMUDA], NFE SOUTH HOLDINGS LIMITED [JAMAICA], NFE SOUTH POWER TRADING LIMITED, NFE SOUTH POWER TRADING LIMITED, NFE SOUTH TRADING LIMITED, PATH LTD, Legal Representative of AMAUNET S. DE R.L. DE C.V., NFE PACIFICO LAP S. DE R.L. DE C.V., NFENERGIA GN DE BCS, S. DE R.L. DE C.V., NFENERGIA MEXICO S. DE R.L. DE C.V., Authorized Signatory of NFE ANGOLA HOLDINGS LLC, NFE MEXICO HOLDINGS B.V., NFE MEXICO HOLDINGS PARENT B.V., NFENERGIA HONDURAS, S. DE R.L., NFENERGIA LLC, SOLUCIONES DE ENERGIA LIMPIA PR LLC, NFE BAHAMAS HOLDINGS LTD., Manager of ATLANTIC DISTRIBUTION HOLDINGS SRL, ATLANTIC POWER HOLDINGS SRL, Attorney of NFE SHANNON HOLDINGS LIMITED, SHANNON HOLDINGS LIMITED, SHANNON LNG ENERGY LIMITED"
145,what are the positions of joseph d. glatt,"director, vice president",1,0,1.0,"Vice President of Apollo A-N Credit Advisors (APO FC GP), LLC, Apollo TR Enhanced Levered Yield LLC, Apollo Moultrie Capital Management, LLC, AP Kent Advisors GP, LLC, Apollo Lincoln Fixed Income Advisors (APO DC-GP), LLC, Apollo Accord Advisors G III, LLC, Apollo Centre Street Advisors (APO DC-GP), LLC, Apollo Tactical Value SPN Capital Management (APO DC-GP), LLC, Apollo Capital Management GP, LLC, Director of APOLLO TR OPPORTUNISTIC LTD., APOLLO CREDIT FUNDS ICAV"
145,who are the representatives of path ltd,"guy major, joseph d. glatt, tammy jennissen",1,0,1.0,"Christopher Stephen Guinta, Director"
145,what are the locations of shannon holdings limited,"new york, ny 10011, 111 w. 19th st. fl. 8",1,0,1.0,Not found
145,what are the locations of shannon lng energy limited,"new york, ny 10011, 111 w. 19th st. fl. 8",1,0,1.0,Not found
145,what are the locations of nfe shannon holdings limited,"new york, ny 10011, 111 w. 19th st. fl. 8",1,0,1.0,Not found
145,which companies are associated with 111 w. 19th st. fl. 8,"shannon holdings limited, shannon lng energy limited",1,0,1.0,Not found
145,"which companies are associated with new york, ny 10011","shannon holdings limited, shannon lng energy limited",1,0,1.0,Not found
145,what are the roles of new fortress intermediate llc in the agreement,holdings,1,0,1.0,Holdings
145,what are the roles of nfe atlantic holdings llc in the agreement,borrower,1,0,1.0,Borrower
145,what are the roles of cortland capital market services llc in the agreement,"collateral agent, administrative agent",1,0,1.0,"Collateral Agent, Administrative Agent"
145,what companies are the guarantor in the agreement,"island lng llc, lng holdings llc, nfe management llc, nfe iso holdings llc, nfe iso partners llc, nfe international llc, nfe bcs holdings a llc, nfe bcs holdings b llc, nfe ghana holdings llc, nfe ghana partners llc, new fortress energy llc, nfe mexico holdings llc, lng holdings florida llc, nfe honduras holdings llc, american lng marketing llc, nfe equipment holdings llc, nfe equipment partners llc, nfe logistics holdings llc, nfe transport holdings llc, nfe transport partners llc, la development holdings llc, la real estate holdings llc, la real estate partners llc, pa development holdings llc, pa real estate holdings llc, pa real estate partners llc, atlantic energy holdings llc, nfe south power holdings llc, tico development partners llc, energy transport solutions llc, bradford county gpf holdings llc, bradford county gpf partners llc, american natural gas holdings llc, new fortress energy marketing llc, bradford county power holdings llc, bradford county power partners llc, nfe plant development holdings llc, bradford county transport holdings llc, bradford county transport partners llc, tico development partners holdings llc, american energy logistics solutions llc, bradford county development holdings llc, bradford county real estate holdings llc, bradford county real estate partners llc",1,0,1.0,"New Fortress Intermediate LLC, American LNG Marketing LLC, American Natural Gas Holdings LLC, Atlantic Energy Holdings LLC, Bradford County Development Holdings LLC, Bradford County GPF Holdings LLC, Bradford County GPF Partners LLC, Bradford County Power Holdings LLC, Bradford County Power Partners LLC, Bradford County Real Estate Holdings LLC, Bradford County Real Estate Partners LLC, Bradford County Transport Holdings LLC, Bradford County Transport Partners LLC, Energy Transport Solutions LLC, Island LNG LLC, LNG Holdings (Florida) LLC, LNG Holdings LLC, New Fortress Energy Marketing LLC, NFE BCS Holdings (A) LLC, NFE BCS Holdings (B) LLC, NFE Equipment Holdings LLC, NFE Equipment Partners LLC, NFE Ghana Partners LLC, NFE Ghana Holdings LLC, NFE ISO Holdings LLC, NFE ISO Partners LLC, NFE Logistics Holdings LLC, NFE Management LLC, NFE Mexico Holdings LLC, NFE Plant Development Holdings LLC, NFE South Power Holdings LLC, NFE Transport Holdings LLC, NFE Transport Partners LLC, Tico Development Partners Holdings LLC, Tico Development Partners LLC, American Energy Logistics Solutions LLC, LA Development Holdings LLC, LA Real Estate Holdings LLC, LA Real Estate Partners LLC, PA Development Holdings LLC, PA Real Estate Holdings LLC, PA Real Estate Partners LLC, NFE Honduras Holdings LLC, New Fortress Energy LLC, NFE International LLC, NFE JAMAICA GP LLC, NFE NICARAGUA DEVELOPMENT PARTNERS LLC, NFE NICARAGUA DEVELOPMENT PARTNERS, LLC SUCURSAL NICARAGUA, NFE NICARAGUA HOLDINGS LLC, NFE SUB LLC, ATLANTIC ENERGY HOLDINGS LIMITED, ATLANTIC TERMINAL HOLDINGS LIMITED, ATLANTIC POWER HOLDINGS LIMITED, NFE ANGOLA - SOCIEDADE UNIPESSOAL, LDA., NFE INTERNATIONAL HOLDINGS LIMITED, NFE NORTH DISTRIBUTION LIMITED, NFE NORTH HOLDINGS LIMITED [BERMUDA], NFE NORTH HOLDINGS LIMITED [JAMAICA], NFE NORTH INFRASTRUCTURE LIMITED, NFE NORTH TRADING LIMITED, NFE NORTH TRANSPORT LIMITED, NFE SOUTH HOLDINGS LIMITED [BERMUDA], NFE SOUTH HOLDINGS LIMITED [JAMAICA], NFE SOUTH POWER TRADING LIMITED, NFE SOUTH POWER TRADING LIMITED, NFE SOUTH TRADING LIMITED, PATH LTD, AMAUNET S. DE R.L. DE C.V., NFE PACIFICO LAP S. DE R.L. DE C.V., NFENERGIA GN DE BCS, S. DE R.L. DE C.V., NFENERGIA MEXICO S. DE R.L. DE C.V., NFE ANGOLA HOLDINGS LLC, NFE MEXICO HOLDINGS B.V., NFE MEXICO HOLDINGS PARENT B.V., NFENERGIA HONDURAS, S. DE R.L., NFENERGIA LLC, SOLUCIONES DE ENERGIA LIMPIA PR LLC, NFE BAHAMAS HOLDINGS LTD., ATLANTIC DISTRIBUTION HOLDINGS SRL, ATLANTIC POWER HOLDINGS SRL, NFE SHANNON HOLDINGS LIMITED, SHANNON HOLDINGS LIMITED, SHANNON LNG ENERGY LIMITED"
145,what companies are the general partner in the agreement,"l.p, llc, ap kent advisors, apollo accord advisors iii, apollo accord advisors g iii, apollo capital management gp, apollo a n credit advisors apo fc gp, apollo centre street advisors apo dc, apollo moultrie credit fund advisors, apollo tactical value spn advisors apo dc, apollo a n credit advisors apo fc delaware, apollo lincoln fixed income advisors apo dc, apollo tactical value spn capital management apo dc gp",1,0,1.0,"Apollo A-N Credit Advisors (APO FC Delaware), L.P., Apollo Moultrie Credit Fund Advisors, L.P., AP Kent Advisors, L.P., Apollo Lincoln Fixed Income Advisors (APO DC), L.P., Apollo Accord Advisors III, L.P., Apollo Centre Street Advisors (APO DC), L.P., Apollo Tactical Value SPN Advisors (APO DC), L.P."
