document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,multiple_answers,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
73,what are the roles in the agreement of the company associated with barclays bank plc,"bookrunners, lead arrangers",2,0,,"Joint Lead Arrangers and Joint Bookrunners, Lender",1.0,0.6666666666666666,0.7346938775510204,0.44943641652398214,4
73,what are the roles in the agreement of the company associated with credit suisse securities usa llc,"bookrunners, lead arrangers",2,0,,"Joint Lead Arrangers and Joint Bookrunners, Lender",1.0,0.6666666666666666,0.7346938775510204,0.44943641652398214,4
73,what are the roles in the agreement of the company associated with deutsche bank securities inc,"bookrunners, lead arrangers",2,0,,"Joint Lead Arrangers and Joint Bookrunners, Lender",1.0,0.6666666666666666,0.7346938775510204,0.44943641652398214,4
9,who are the authorized signatorys of royal bank of canada,"mark walton, james disher",2,0,,James Disher,1.0,0.6666666666666666,0.5,0.5797386715376658,4
9,who are the directors of barclays bank plc,"ann e. sutton, mikhail faybusovich",2,0,,Not found,1.0,0.0,0.84375,0.0,1
9,"who are the senior vice presidents of suncoke energy partners, l.p.","eric searls, mark e. newman, jonathan m. phillips",2,0,,Mark E. Newman,1.0,0.5454545454545454,0.7111111111111111,0.4494364165239822,3
9,what are the roles in the agreement of the company where ann e. sutton is employed,"agent, lender, arranger, bookrunner",2,0,,"Lender, Joint Lead Arranger, Joint Bookrunner, Syndication Agent",1.0,0.7272727272727273,0.5901639344262295,0.5023287782256718,4
9,what are the roles in the agreement of the company where mikhail faybusovich is employed,"agent, lender, arranger, bookrunner",2,0,,Lender,1.0,0.4,0.8125,0.37997836159100784,4
9,what are the roles in the agreement of the company where peter predun is employed,"agent, lender",2,0,,"Administrative Agent, Lender, Swing line Lender, Issuing Lender",1.0,0.5,0.8,0.6685014601763078,3
9,what are the roles in the agreement of the company where ido yehuda is employed,"agent, lender",2,0,,Administrative Agent,1.0,0.5,0.75,0.33609692727625756,1
9,what are the roles in the agreement of the company associated with rbs securities inc,"arranger, bookrunner",2,0,,"Joint Lead Arranger, Joint Bookrunner",1.0,0.6666666666666666,0.4722222222222222,0.41036264495218466,4
9,what are the roles in the agreement of the company associated with barclays bank plc,"agent, lender, arranger, bookrunner",2,0,,"Lender, Joint Lead Arranger, Joint Bookrunner, Syndication Agent",1.0,0.7272727272727273,0.5901639344262295,0.5023287782256718,4
9,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a.","agent, lender",2,0,,"Administrative Agent, Lender, Swing line Lender, Issuing Lender",1.0,0.5,0.8,0.6685014601763078,4
59,what roles do both abn amro capital llc and bmo harris bank n.a. have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,"what roles do both abn amro capital llc and bank of america, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,what roles do both abn amro capital llc and bank of the west have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,what roles do both abn amro capital llc and branch banking and trust company have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,"what roles do both abn amro capital llc and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,what roles do both abn amro capital llc and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,"what roles do both bmo harris bank n.a. and bank of america, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,what roles do both bmo harris bank n.a. and bank of the west have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,what roles do both bmo harris bank n.a. and branch banking and trust company have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,"what roles do both bmo harris bank n.a. and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,what roles do both bmo harris bank n.a. and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,"what roles do both bank of america, n.a. and bank of the west have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,"what roles do both bank of america, n.a. and branch banking and trust company have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,"what roles do both bank of america, n.a. and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,"what roles do both bank of america, n.a. and fifth third bank have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,what roles do both bank of the west and branch banking and trust company have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,"what roles do both bank of the west and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender, Co-Documentation Agent",1.0,0.14285714285714288,0.550561797752809,0.10106587557208108,4
59,what roles do both bank of the west and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.0,0.5671641791044776,0.0,1
59,"what roles do both branch banking and trust company and citibank, n.a. have in the agreement","co syndication agent, co documentation agent",1,1,,Co-Documentation Agent,1.0,0.3333333333333333,0.5116279069767442,0.2912194185636897,4
59,what roles do both branch banking and trust company and fifth third bank have in the agreement,"co syndication agent, co documentation agent",1,1,,"Co-Documentation Agent, Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.14285714285714288,0.651685393258427,0.10106587557208109,3
59,"what roles do both citibank, n.a. and fifth third bank have in the agreement","co syndication agent, co documentation agent",1,1,,"Co-Documentation Agent, Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.14285714285714288,0.651685393258427,0.10106587557208109,3
59,which companies are both the co documentation agent and the agent in the agreement,"n.a., citibank, bank of america, bank of the west, fifth third bank, abn amro capital llc, branch banking and trust company",1,1,,Not found,1.0,0.0,0.9304347826086956,0.0,1
59,which companies are both the co syndication agent and the agent in the agreement,"n.a., citibank, bank of america, bank of the west, fifth third bank, abn amro capital llc, branch banking and trust company",1,1,,Not found,1.0,0.0,0.9304347826086956,0.0,1
59,what are the roles in the agreement of the company associated with bank of the west,"agents, arrangers",2,0,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.4,0.7611940298507462,0.31799766166594773,1
59,what are the roles in the agreement of the company associated with fifth third bank,"agents, arrangers",2,0,,"Co-Syndication Agents, Joint Lead Arrangers, Joint Book Runners, Lender",1.0,0.4,0.7611940298507462,0.31799766166594773,2
59,what are the roles in the agreement of the company associated with u.s. bank,"lender, arrangers",2,0,,"Administrative Agent, LC Issuer, Swing Line Lender, Lender, Joint Lead Arranger, Joint Book Runner",1.0,0.14285714285714285,0.8387096774193549,0.20608363501393828,2
65,what roles do both bofa securities and citizens ban have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Swingline Lender, Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility",1.0,0.11764705882352941,0.7849462365591398,0.06261451546913584,2
65,what roles do both bofa securities and credit suisse have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility, Revolving Lender",1.0,0.12500000000000003,0.7634408602150538,0.058698686467311904,3
65,what roles do both bofa securities and dbsi have in the agreement,"bookrunner, book manager, lead arranger",1,1,,Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility,1.0,0.13333333333333333,0.7763157894736842,0.06743557494279505,3
65,what roles do both bofa securities and fifth third have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility, Revolving Lender",1.0,0.12500000000000003,0.7634408602150538,0.058698686467311904,3
65,what roles do both bofa securities and goldman have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility, Revolving Lender",1.0,0.12500000000000003,0.7634408602150538,0.058698686467311904,3
65,what roles do both bofa securities and keybank have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility, Revolving Lender",1.0,0.12500000000000003,0.7634408602150538,0.058698686467311904,2
65,what roles do both bofa securities and truist securities have in the agreement,"bookrunner, book manager, lead arranger",1,1,,Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility,1.0,0.13333333333333333,0.7763157894736842,0.06743557494279505,3
65,what roles do both citizens ban and credit suisse have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Administrative Agent, L/C Issuer, Revolving Lender",1.0,0.0,0.7916666666666666,0.0,1
65,what roles do both citizens ban and dbsi have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Administrative Agent, L/C Issuer, Revolving Lender, Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility",1.0,0.1,0.816,0.0539965095470432,2
65,what roles do both citizens ban and fifth third have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Administrative Agent, L/C Issuer, Revolving Lender, Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility, Revolving Lender",1.0,0.1,0.8309859154929577,0.045471247322704834,1
65,what roles do both citizens ban and goldman have in the agreement,"bookrunner, book manager, lead arranger",1,1,,"Administrative Agent, L/C Issuer, Revolving Lender, Joint Lead Arrangers and Joint Bookrunners for the Revolving Credit Facility, Revolving Lender",1.0,0.1,0.8309859154929577,0.045471247322704834,1
